"ano","regiao","uf","municipio","gestao 1","gestao 2","gestao 3","gestao 4","gestao 5","gestao 6"
"2017","Nordeste","PE","2603207",0,80,0,0,0,20
"2017","Nordeste","PE","2603207",77.8,22.2,0,0,0,0
"2017","Nordeste","PE","2603306",13.3,80,0,0,6.7,0
"2017","Nordeste","PE","2603306",0,66.7,0,0,33.3,0
"2017","Nordeste","PE","2603306",16.7,83.3,0,0,0,0
"2017","Nordeste","PE","2603405",80,13.3,6.7,0,0,0
"2017","Nordeste","PE","2603405",33.3,33.3,33.4,0,0,0
"2017","Nordeste","PE","2603405",91.7,8.3,0,0,0,0
"2017","Nordeste","PE","2603454",7.4,40.7,7.4,0,40.7,3.8
"2017","Nordeste","PE","2603454",7.4,40.7,7.4,0,40.7,3.8
"2017","Nordeste","PE","2603504",23.1,23.1,38.5,15.3,0,0
"2017","Nordeste","PE","2603504",0,50,16.7,33.3,0,0
"2017","Nordeste","PE","2603504",42.9,0,57.1,0,0,0
"2017","Nordeste","PE","2603603",70,10,0,0,20,0
"2017","Nordeste","PE","2603603",25,25,0,0,50,0
"2017","Nordeste","PE","2603603",100,0,0,0,0,0
"2017","Nordeste","PE","2603702",41.4,41.4,3.4,6.9,3.4,3.5
"2017","Nordeste","PE","2603702",0,66.7,0,16.7,0,16.6
"2017","Nordeste","PE","2603702",52.2,34.8,4.3,4.3,4.4,0
"2017","Nordeste","PE","2603801",56,28,12,0,0,4
"2017","Nordeste","PE","2603801",0,66.7,0,0,0,33.3
"2017","Nordeste","PE","2603801",63.6,22.7,13.7,0,0,0
"2017","Nordeste","PE","2603900",33.3,19,4.8,19,14.3,9.6
"2017","Nordeste","PE","2603900",20,60,0,0,20,0
"2017","Nordeste","PE","2603900",37.5,6.3,6.3,25,12.5,12.4
"2017","Nordeste","PE","2603926",52.6,18.4,5.3,18.4,2.6,2.7
"2017","Nordeste","PE","2603926",0,50,0,0,0,50
"2017","Nordeste","PE","2603926",55.6,16.7,5.6,19.4,2.7,0
"2017","Nordeste","PE","2604007",13.6,36.4,22.7,0,18.2,9.1
"2017","Nordeste","PE","2604007",5.3,36.8,26.3,0,21.1,10.5
"2017","Nordeste","PE","2604007",66.7,33.3,0,0,0,0
"2017","Nordeste","PE","2604106",35.3,33.1,7.5,4.5,6,13.6
"2017","Nordeste","PE","2604106",31.9,4.3,14.9,8.5,10.6,29.8
"2017","Nordeste","PE","2604106",37.2,48.8,3.5,2.3,3.5,4.7
"2017","Nordeste","PE","2604155",65,15,15,0,5,0
"2017","Nordeste","PE","2604155",0,50,0,0,50,0
"2017","Nordeste","PE","2604155",72.2,11.1,16.7,0,0,0
"2017","Nordeste","PE","2604205",51.6,16.1,3.2,9.7,16.1,3.3
"2017","Nordeste","PE","2604205",15.4,23.1,7.7,15.4,30.8,7.6
"2017","Nordeste","PE","2604205",77.8,11.1,0,5.6,5.5,0
"2017","Nordeste","PE","2604304",46.2,23.1,7.7,15.4,7.6,0
"2017","Nordeste","PE","2604304",20,40,0,20,20,0
"2017","Nordeste","PE","2604304",62.5,12.5,12.5,12.5,0,0
"2017","Nordeste","PE","2604403",64.3,7.1,21.4,0,7.2,0
"2017","Nordeste","PE","2604403",33.3,0,50,0,16.7,0
"2017","Nordeste","PE","2604403",87.5,12.5,0,0,0,0
"2017","Nordeste","PE","2604502",53.6,14.3,3.6,21.4,3.6,3.5
"2017","Nordeste","PE","2604502",28.6,14.3,14.3,14.3,14.3,14.2
"2017","Nordeste","PE","2604502",61.9,14.3,0,23.8,0,0
"2017","Nordeste","PE","2604601",50,0,10,10,30,0
"2017","Nordeste","PE","2604601",25,0,0,0,75,0
"2017","Nordeste","PE","2604601",66.7,0,16.7,16.6,0,0
"2017","Nordeste","PE","2604700",63,11.1,3.7,0,18.5,3.7
"2017","Nordeste","PE","2604700",33.3,16.7,16.7,0,33.3,0
"2017","Nordeste","PE","2604700",71.4,9.5,0,0,14.3,4.8
"2017","Nordeste","PE","2604809",36.8,21.1,15.8,5.3,21,0
"2017","Nordeste","PE","2604809",16.7,33.3,16.7,0,33.3,0
"2017","Nordeste","PE","2604809",46.2,15.4,15.4,7.7,15.3,0
"2017","Nordeste","PE","2604908",68,24,0,0,0,8
"2017","Nordeste","PE","2604908",50,0,0,0,0,50
"2017","Nordeste","PE","2604908",71.4,28.6,0,0,0,0
"2017","Nordeste","PE","2605004",39.1,8.7,4.3,13,21.7,13.2
"2017","Nordeste","PE","2605004",12.5,12.5,12.5,0,25,37.5
"2017","Nordeste","PE","2605004",53.3,6.7,0,20,20,0
"2017","Nordeste","PE","2605103",50,9.1,4.5,22.7,0,13.7
"2017","Nordeste","PE","2605103",0,16.7,16.7,33.3,0,33.3
"2017","Nordeste","PE","2605103",68.8,6.3,0,18.8,0,6.1
"2017","Nordeste","PE","2605152",38.9,27.8,22.2,0,11.1,0
"2017","Nordeste","PE","2605152",0,0,0,0,100,0
"2017","Nordeste","PE","2605152",43.8,31.3,24.9,0,0,0
"2017","Nordeste","PE","2605202",45,15,20,2.5,7.5,10
"2017","Nordeste","PE","2605202",6.3,37.5,31.3,0,6.3,18.6
"2017","Nordeste","PE","2605202",70.8,0,12.5,4.2,8.3,4.2
"2017","Nordeste","PE","2605301",42.1,42.1,5.3,1.8,8.7,0
"2017","Nordeste","PE","2605301",0,70,0,10,20,0
"2017","Nordeste","PE","2605301",51.1,36.2,6.4,0,6.3,0
"2017","Nordeste","PE","2605400",16.7,33.3,41.7,0,8.3,0
"2017","Nordeste","PE","2605400",14.3,28.6,42.9,0,14.2,0
"2017","Nordeste","PE","2605400",20,40,40,0,0,0
"2017","Nordeste","PE","2605509",14.3,42.9,28.6,0,14.2,0
"2017","Nordeste","PE","2605509",0,25,50,0,25,0
"2017","Nordeste","PE","2605509",33.3,66.7,0,0,0,0
"2017","Nordeste","PE","2605608",45.8,29.2,12.5,0,12.5,0
"2017","Nordeste","PE","2605608",0,50,25,0,25,0
"2017","Nordeste","PE","2605608",55,25,10,0,10,0
"2017","Nordeste","PE","2605707",61.8,7.3,9.1,12.7,5.5,3.6
"2017","Nordeste","PE","2605707",54.5,9.1,9.1,9.1,0,18.2
"2017","Nordeste","PE","2605707",63.6,6.8,9.1,13.6,6.9,0
"2017","Nordeste","PE","2605806",23.5,52.9,5.9,11.8,0,5.9
"2017","Nordeste","PE","2605806",0,0,50,0,0,50
"2017","Nordeste","PE","2605806",26.7,60,0,13.3,0,0
"2017","Nordeste","PE","2605905",40.7,48.1,0,0,11.2,0
"2017","Nordeste","PE","2605905",0,62.5,0,0,37.5,0
"2017","Nordeste","PE","2605905",57.9,42.1,0,0,0,0
"2017","Nordeste","PE","2606002",15.4,51.9,11.5,7.7,7.7,5.8
"2017","Nordeste","PE","2606002",3.7,51.9,11.1,7.4,14.8,11.1
"2017","Nordeste","PE","2606002",28,52,12,8,0,0
"2017","Nordeste","PE","2606101",61.3,19.4,12.9,3.2,3.2,0
"2017","Nordeste","PE","2606101",25,25,25,12.5,12.5,0
"2017","Nordeste","PE","2606101",73.9,17.4,8.7,0,0,0
"2017","Nordeste","PE","2606200",38.5,28.2,10.3,10.3,7.7,5
"2017","Nordeste","PE","2606200",26.1,30.4,13,13,13,4.5
"2017","Nordeste","PE","2606200",56.3,25,6.3,6.3,0,6.1
"2017","Nordeste","PE","2606309",50,10,30,10,0,0
"2017","Nordeste","PE","2606309",0,50,50,0,0,0
"2017","Nordeste","PE","2606309",62.5,0,25,12.5,0,0
"2017","Nordeste","PE","2606408",41.2,27.5,2,7.8,17.6,3.9
"2017","Nordeste","PE","2606408",7.7,0,0,23.1,61.5,7.7
"2017","Nordeste","PE","2606408",52.6,36.8,2.6,2.6,2.6,2.8
"2017","Nordeste","PE","2606507",18.8,56.3,12.5,0,6.3,6.1
"2017","Nordeste","PE","2606507",0,50,25,0,25,0
"2017","Nordeste","PE","2606507",25,58.3,8.3,0,0,8.4
"2017","Nordeste","PE","2606606",35.3,11.8,17.6,11.8,11.8,11.7
"2017","Nordeste","PE","2606606",0,40,40,0,20,0
"2017","Nordeste","PE","2606606",50,0,8.3,16.7,8.3,16.7
"2017","Nordeste","PE","2606705",46.2,7.7,0,7.7,38.4,0
"2017","Nordeste","PE","2606705",40,0,0,0,60,0
"2017","Nordeste","PE","2606705",50,12.5,0,12.5,25,0
"2017","Nordeste","PE","2606804",10.4,45.8,20.8,2.1,18.8,2.1
"2017","Nordeste","PE","2606804",8,36,28,4,24,0
"2017","Nordeste","PE","2606804",13,56.5,13,0,13,4.5
"2017","Nordeste","PE","2606903",69.2,15.4,0,0,7.7,7.7
"2017","Nordeste","PE","2606903",25,25,0,0,25,25
"2017","Nordeste","PE","2606903",88.9,11.1,0,0,0,0
"2017","Nordeste","PE","2607000",61.5,23.1,11.5,3.9,0,0
"2017","Nordeste","PE","2607000",25,0,50,25,0,0
"2017","Nordeste","PE","2607000",68.2,27.3,4.5,0,0,0
"2017","Nordeste","PE","2607109",66.7,0,11.1,11.1,0,11.1
"2017","Nordeste","PE","2607109",50,0,25,0,0,25
"2017","Nordeste","PE","2607109",80,0,0,20,0,0
"2017","Nordeste","PE","2607208",20.5,27.4,12.3,12.3,23.3,4.2
"2017","Nordeste","PE","2607208",0,27.6,31,6.9,24.1,10.4
"2017","Nordeste","PE","2607208",34.1,27.3,0,15.9,22.7,0
"2017","Nordeste","PE","2607307",46.3,36.6,9.8,4.9,0,2.4
"2017","Nordeste","PE","2607307",0,44.4,22.2,22.2,0,11.2
"2017","Nordeste","PE","2607307",59.4,34.4,6.2,0,0,0
"2017","Nordeste","PE","2607406",25,50,0,12.5,12.5,0
"2017","Nordeste","PE","2607406",0,66.7,0,16.7,16.6,0
"2017","Nordeste","PE","2607406",100,0,0,0,0,0
"2017","Nordeste","PE","2607505",38.6,54.5,0,0,0,6.9
"2017","Nordeste","PE","2607505",0,0,0,0,0,100
"2017","Nordeste","PE","2607505",39.5,55.8,0,0,0,4.7
"2017","Nordeste","PE","2607604",20,60,0,6.7,13.3,0
"2017","Nordeste","PE","2607604",20,50,0,10,20,0
"2017","Nordeste","PE","2607604",20,80,0,0,0,0
"2017","Nordeste","PE","2607653",42.1,21.1,5.3,0,10.5,21
"2017","Nordeste","PE","2607653",10,20,10,0,20,40
"2017","Nordeste","PE","2607653",77.8,22.2,0,0,0,0
"2017","Nordeste","PE","2607703",64.3,14.3,14.3,0,7.1,0
"2017","Nordeste","PE","2607703",16.7,33.3,33.3,0,16.7,0
"2017","Nordeste","PE","2607703",100,0,0,0,0,0
"2017","Nordeste","PE","2607752",21.4,42.9,7.1,14.3,14.3,0
"2017","Nordeste","PE","2607752",10,50,10,20,10,0
"2017","Nordeste","PE","2607752",50,25,0,0,25,0
"2017","Nordeste","PE","2607802",20,40,0,20,10,10
"2017","Nordeste","PE","2607802",0,42.9,0,28.6,14.3,14.2
"2017","Nordeste","PE","2607802",66.7,33.3,0,0,0,0
"2017","Nordeste","PE","2607901",7.9,28.1,23,4.3,25.9,10.8
"2017","Nordeste","PE","2607901",6.7,29.2,25,3.3,26.7,9.1
"2017","Nordeste","PE","2607901",15.8,21.1,10.5,10.5,21.1,21
"2017","Nordeste","PE","2607950",47.4,10.5,36.8,5.3,0,0
"2017","Nordeste","PE","2607950",0,33.3,33.3,33.4,0,0
"2017","Nordeste","PE","2607950",56.3,6.3,37.4,0,0,0
"2017","Nordeste","PE","2608008",52.9,17.6,5.9,8.8,11.8,3
"2017","Nordeste","PE","2608008",0,50,0,0,0,50
"2017","Nordeste","PE","2608008",56.3,15.6,6.3,9.4,12.4,0
"2017","Nordeste","PE","2608057",50,21.4,0,0,21.4,7.2
"2017","Nordeste","PE","2608057",0,25,0,0,50,25
"2017","Nordeste","PE","2608057",70,20,0,0,10,0
"2017","Nordeste","PE","2608107",30.4,21.7,34.8,8.7,4.4,0
"2017","Nordeste","PE","2608107",0,0,0,66.7,33.3,0
"2017","Nordeste","PE","2608107",35,25,40,0,0,0
"2017","Nordeste","PE","2608206",60,13.3,6.7,6.7,13.3,0
"2017","Nordeste","PE","2608206",28.6,28.6,0,14.3,28.5,0
"2017","Nordeste","PE","2608206",87.5,0,12.5,0,0,0
"2017","Nordeste","PE","2608255",75,12.5,6.3,0,0,6.2
"2017","Nordeste","PE","2608255",50,0,25,0,0,25
"2017","Nordeste","PE","2608255",83.3,16.7,0,0,0,0
"2017","Nordeste","PE","2608305",50,35.7,0,0,7.1,7.2
"2017","Nordeste","PE","2608305",50,25,0,0,0,25
"2017","Nordeste","PE","2608305",50,40,0,0,10,0
"2017","Nordeste","PE","2608404",52.4,38.1,0,0,9.5,0
"2017","Nordeste","PE","2608404",25,25,0,0,50,0
"2017","Nordeste","PE","2608404",58.8,41.2,0,0,0,0
"2017","Nordeste","PE","2608453",53.3,33.3,6.7,0,6.7,0
"2017","Nordeste","PE","2608453",0,66.7,16.7,0,16.6,0
"2017","Nordeste","PE","2608453",88.9,11.1,0,0,0,0
"2017","Nordeste","PE","2608503",33.3,50,0,5.6,11.1,0
"2017","Nordeste","PE","2608503",12.5,62.5,0,0,25,0
"2017","Nordeste","PE","2608503",50,40,0,10,0,0
"2017","Nordeste","PE","2608602",58.6,17.2,6.9,13.8,0,3.5
"2017","Nordeste","PE","2608602",0,66.7,0,0,0,33.3
"2017","Nordeste","PE","2608602",65.4,11.5,7.7,15.4,0,0
"2017","Nordeste","PE","2608701",50,3.6,3.6,14.3,25,3.5
"2017","Nordeste","PE","2608701",40,0,20,0,20,20
"2017","Nordeste","PE","2608701",52.2,4.3,0,17.4,26.1,0
"2017","Nordeste","PE","2608750",50,29.2,8.3,4.2,8.3,0
"2017","Nordeste","PE","2608750",0,75,0,0,25,0
"2017","Nordeste","PE","2608750",60,20,10,5,5,0
"2017","Nordeste","PE","2608800",40.5,13.5,5.4,2.7,16.2,21.7
"2017","Nordeste","PE","2608800",23.1,0,15.4,7.7,15.4,38.4
"2017","Nordeste","PE","2608800",50,20.8,0,0,16.7,12.5
"2017","Nordeste","PE","2608909",20,40,12,4,12,12
"2017","Nordeste","PE","2608909",25,33.3,16.7,0,16.7,8.3
"2017","Nordeste","PE","2608909",15.4,46.2,7.7,7.7,7.7,15.3
"2017","Nordeste","PE","2609006",33.3,28.6,19,4.8,4.8,9.5
"2017","Nordeste","PE","2609006",9.1,27.3,27.3,9.1,9.1,18.1
"2017","Nordeste","PE","2609006",60,30,10,0,0,0
"2017","Nordeste","PE","2609105",9.1,63.6,18.2,0,9.1,0
"2017","Nordeste","PE","2609105",0,50,25,0,25,0
"2017","Nordeste","PE","2609105",14.3,71.4,14.3,0,0,0
"2017","Nordeste","PE","2609154",43.2,35.1,0,2.7,13.5,5.5
"2017","Nordeste","PE","2609154",0,0,0,0,33.3,66.7
"2017","Nordeste","PE","2609154",47.1,38.2,0,2.9,11.8,0
"2017","Nordeste","PE","2609204",53.8,23.1,0,0,7.7,15.4
"2017","Nordeste","PE","2609204",0,0,0,0,50,50
"2017","Nordeste","PE","2609204",63.6,27.3,0,0,0,9.1
"2017","Nordeste","PE","2609303",71,22.6,3.2,3.2,0,0
"2017","Nordeste","PE","2609303",0,60,20,20,0,0
"2017","Nordeste","PE","2609303",84.6,15.4,0,0,0,0
"2017","Nordeste","PE","2609402",35.7,21.4,14.3,0,21.4,7.2
"2017","Nordeste","PE","2609402",17.6,29.4,11.8,0,29.4,11.8
"2017","Nordeste","PE","2609402",63.6,9.1,18.2,0,9.1,0
"2017","Nordeste","PE","2609501",38.5,15.4,7.7,7.7,23.1,7.6
"2017","Nordeste","PE","2609501",14.3,14.3,14.3,14.3,28.6,14.2
"2017","Nordeste","PE","2609501",66.7,16.7,0,0,16.6,0
"2017","Nordeste","PE","2609600",1.5,41.5,20,4.6,20,12.4
"2017","Nordeste","PE","2609600",1.6,41.9,17.7,4.8,21,13
"2017","Nordeste","PE","2609600",0,33.3,66.7,0,0,0
"2017","Nordeste","PE","2609709",40,13.3,6.7,36.7,3.3,0
"2017","Nordeste","PE","2609709",0,33.3,33.3,33.4,0,0
"2017","Nordeste","PE","2609709",44.4,11.1,3.7,37,3.8,0
"2017","Nordeste","PE","2609808",48.4,38.7,6.5,0,6.4,0
"2017","Nordeste","PE","2609808",0,66.7,0,0,33.3,0
"2017","Nordeste","PE","2609808",53.6,35.7,7.1,0,3.6,0
"2017","Nordeste","PE","2609907",38.6,35.7,7.1,4.3,4.3,10
"2017","Nordeste","PE","2609907",0,33.3,13.3,20,0,33.4
"2017","Nordeste","PE","2609907",49.1,36.4,5.5,0,5.5,3.5
"2017","Nordeste","PE","2610004",35.8,45.3,9.4,3.8,3.8,1.9
"2017","Nordeste","PE","2610004",22.2,38.9,22.2,0,11.1,5.6
"2017","Nordeste","PE","2610004",42.9,48.6,2.9,5.6,0,0
"2017","Nordeste","PE","2610103",60,26.7,0,6.7,6.6,0
"2017","Nordeste","PE","2610103",20,40,0,20,20,0
"2017","Nordeste","PE","2610103",80,20,0,0,0,0
"2017","Nordeste","PE","2610202",21.7,10.9,0,39.1,21.7,6.6
"2017","Nordeste","PE","2610202",14.3,14.3,0,14.3,42.9,14.2
"2017","Nordeste","PE","2610202",23.1,10.3,0,43.6,17.9,5.1
"2017","Nordeste","PE","2610301",35.5,54.8,3.2,0,6.5,0
"2017","Nordeste","PE","2610301",0,33.3,0,0,66.7,0
"2017","Nordeste","PE","2610301",39.3,57.1,3.6,0,0,0
"2017","Nordeste","PE","2610400",67.7,19.4,3.2,6.5,0,3.2
"2017","Nordeste","PE","2610400",25,50,0,25,0,0
"2017","Nordeste","PE","2610400",74.1,14.8,3.7,3.7,0,3.7
"2017","Nordeste","PE","2610509",32,40,16,8,4,0
"2017","Nordeste","PE","2610509",25,0,50,25,0,0
"2017","Nordeste","PE","2610509",33.3,47.6,9.5,4.8,4.8,0
"2017","Nordeste","PE","2610608",38.5,11.5,11.5,19.2,19.3,0
"2017","Nordeste","PE","2610608",0,0,28.6,28.6,42.8,0
"2017","Nordeste","PE","2610608",52.6,15.8,5.3,15.8,10.5,0
"2017","Nordeste","PE","2610707",10.9,26.1,30.4,2.2,6.5,23.9
"2017","Nordeste","PE","2610707",9.3,25.6,30.2,2.3,7,25.6
"2017","Nordeste","PE","2610707",33.3,33.3,33.4,0,0,0
"2017","Nordeste","PE","2610806",39.1,26.1,4.3,8.7,13,8.8
"2017","Nordeste","PE","2610806",0,50,0,0,25,25
"2017","Nordeste","PE","2610806",47.4,21.1,5.3,10.5,10.5,5.2
"2017","Nordeste","PE","2610905",15.1,11.3,1.9,22.6,28.3,20.8
"2017","Nordeste","PE","2610905",8.3,16.7,0,0,8.3,66.7
"2017","Nordeste","PE","2610905",17.1,9.8,2.4,29.3,34.1,7.3
"2017","Nordeste","PE","2611002",14.6,70.7,7.3,2.4,5,0
"2017","Nordeste","PE","2611002",5.9,70.6,11.8,5.9,5.8,0
"2017","Nordeste","PE","2611002",20.8,70.8,4.2,0,4.2,0
"2017","Nordeste","PE","2611101",7.8,52.6,20.7,0.9,12.1,5.9
"2017","Nordeste","PE","2611101",3.7,63,14.8,0,13,5.5
"2017","Nordeste","PE","2611101",11.3,43.5,25.8,1.6,11.3,6.5
"2017","Nordeste","PE","2611200",42.9,35.7,14.3,0,7.1,0
"2017","Nordeste","PE","2611200",0,50,25,0,25,0
"2017","Nordeste","PE","2611200",60,30,10,0,0,0
"2017","Nordeste","PE","2611309",60.6,3,12.1,12.1,12.2,0
"2017","Nordeste","PE","2611309",12.5,0,25,12.5,50,0
"2017","Nordeste","PE","2611309",76,4,8,12,0,0
"2017","Nordeste","PE","2611408",53.8,30.8,7.7,0,0,7.7
"2017","Nordeste","PE","2611408",0,33.3,33.3,0,0,33.4
"2017","Nordeste","PE","2611408",70,30,0,0,0,0
"2017","Nordeste","PE","2611507",44.4,22.2,3.7,18.5,11.2,0
"2017","Nordeste","PE","2611507",0,60,0,0,40,0
"2017","Nordeste","PE","2611507",54.5,13.6,4.5,22.7,4.7,0
"2017","Nordeste","PE","2611533",62.5,0,12.5,12.5,0,12.5
"2017","Nordeste","PE","2611533",0,0,0,0,0,100
"2017","Nordeste","PE","2611533",71.4,0,14.3,14.3,0,0
"2017","Nordeste","PE","2611606",16.6,31.5,10.7,4.5,33.8,2.9
"2017","Nordeste","PE","2611606",16.6,31.5,10.7,4.5,33.8,2.9
"2017","Nordeste","PE","2611705",25,33.3,4.2,4.2,25,8.3
"2017","Nordeste","PE","2611705",0,0,50,0,50,0
"2017","Nordeste","PE","2611705",27.3,36.4,0,4.5,22.7,9.1
"2017","Nordeste","PE","2611804",21.9,21.9,0,18.8,31.3,6.1
"2017","Nordeste","PE","2611804",0,10,0,30,40,20
"2017","Nordeste","PE","2611804",31.8,27.3,0,13.6,27.3,0
"2017","Nordeste","PE","2611903",47.6,28.6,0,9.5,4.8,9.5
"2017","Nordeste","PE","2611903",0,57.1,0,14.3,0,28.6
"2017","Nordeste","PE","2611903",71.4,14.3,0,7.1,7.2,0
"2017","Nordeste","PE","2612000",53.3,33.3,6.7,0,6.7,0
"2017","Nordeste","PE","2612000",20,60,0,0,20,0
"2017","Nordeste","PE","2612000",70,20,10,0,0,0
"2017","Nordeste","PE","2612109",61.5,30.8,0,0,7.7,0
"2017","Nordeste","PE","2612109",0,50,0,0,50,0
"2017","Nordeste","PE","2612109",72.7,27.3,0,0,0,0
"2017","Nordeste","PE","2612208",9.1,36.4,36.4,4.5,9.1,4.5
"2017","Nordeste","PE","2612208",12.5,31.3,31.3,6.3,12.5,6.1
"2017","Nordeste","PE","2612208",0,50,50,0,0,0
"2017","Nordeste","PE","2612307",41.7,25,0,4.2,20.8,8.3
"2017","Nordeste","PE","2612307",25,50,0,0,0,25
"2017","Nordeste","PE","2612307",45,20,0,5,25,5
"2017","Nordeste","PE","2612406",50,16.7,0,8.3,16.7,8.3
"2017","Nordeste","PE","2612406",0,0,0,0,50,50
"2017","Nordeste","PE","2612406",60,20,0,10,10,0
"2017","Nordeste","PE","2612455",27.8,27.8,5.6,27.8,11,0
"2017","Nordeste","PE","2612455",0,50,0,25,25,0
"2017","Nordeste","PE","2612455",35.7,21.4,7.1,28.6,7.2,0
"2017","Nordeste","PE","2612471",50,10,30,0,10,0
"2017","Nordeste","PE","2612471",25,0,50,0,25,0
"2017","Nordeste","PE","2612471",66.7,16.7,16.6,0,0,0
"2017","Nordeste","PE","2612505",16.7,25,33.3,8.3,8.3,8.4
"2017","Nordeste","PE","2612505",20,25,35,5,10,5
"2017","Nordeste","PE","2612505",0,25,25,25,0,25
"2017","Nordeste","PE","2612554",42.1,21.1,36.8,0,0,0
"2017","Nordeste","PE","2612554",0,0,100,0,0,0
"2017","Nordeste","PE","2612554",47.1,23.5,29.4,0,0,0
"2017","Nordeste","PE","2612604",14,48,14,4,12,8
"2017","Nordeste","PE","2612604",42.9,14.3,0,14.3,0,28.5
"2017","Nordeste","PE","2612604",9.3,53.5,16.3,2.3,14,4.6
"2017","Nordeste","PE","2612703",80,16,0,0,0,4
"2017","Nordeste","PE","2612703",0,0,0,0,0,100
"2017","Nordeste","PE","2612703",83.3,16.7,0,0,0,0
"2017","Nordeste","PE","2612802",75,12.5,6.3,0,0,6.2
"2017","Nordeste","PE","2612802",0,50,0,0,0,50
"2017","Nordeste","PE","2612802",85.7,7.1,7.2,0,0,0
"2017","Nordeste","PE","2612901",66.7,20.8,4.2,0,4.2,4.1
"2017","Nordeste","PE","2612901",16.7,50,0,0,16.7,16.6
"2017","Nordeste","PE","2612901",83.3,11.1,5.6,0,0,0
"2017","Nordeste","PE","2613008",45.8,25,10.4,2.1,8.3,8.4
"2017","Nordeste","PE","2613008",20,30,20,10,0,20
"2017","Nordeste","PE","2613008",52.6,23.7,7.9,0,10.5,5.3
"2017","Nordeste","PE","2613107",37.8,32.4,5.4,2.7,5.4,16.3
"2017","Nordeste","PE","2613107",0,0,16.7,0,16.7,66.6
"2017","Nordeste","PE","2613107",45.2,38.7,3.2,3.2,3.2,6.5
"2017","Nordeste","PE","2613206",36.4,51.5,6.1,0,0,6
"2017","Nordeste","PE","2613206",0,50,16.7,0,0,33.3
"2017","Nordeste","PE","2613206",44.4,51.9,3.7,0,0,0
"2017","Nordeste","PE","2613305",47.4,36.8,0,5.3,5.3,5.2
"2017","Nordeste","PE","2613305",33.3,50,0,0,0,16.7
"2017","Nordeste","PE","2613305",53.8,30.8,0,7.7,7.7,0
"2017","Nordeste","PE","2613404",35.7,21.4,21.4,7.1,14.4,0
"2017","Nordeste","PE","2613404",0,40,20,0,40,0
"2017","Nordeste","PE","2613404",55.6,11.1,22.2,11.1,0,0
"2017","Nordeste","PE","2613503",51.2,16.3,9.3,14,4.7,4.5
"2017","Nordeste","PE","2613503",0,44.4,33.3,11.1,0,11.2
"2017","Nordeste","PE","2613503",64.7,8.8,2.9,14.7,5.9,3
"2017","Nordeste","PE","2613602",15,35,35,0,10,5
"2017","Nordeste","PE","2613602",0,50,37.5,0,0,12.5
"2017","Nordeste","PE","2613602",25,25,33.3,0,16.7,0
"2017","Nordeste","PE","2613701",23.9,26.1,10.9,6.5,23.9,8.7
"2017","Nordeste","PE","2613701",13.8,34.5,10.3,3.4,27.6,10.4
"2017","Nordeste","PE","2613701",41.2,11.8,11.8,11.8,17.6,5.8
"2017","Nordeste","PE","2613800",45.5,27.3,9.1,0,9.1,9
"2017","Nordeste","PE","2613800",25,25,0,0,25,25
"2017","Nordeste","PE","2613800",57.1,28.6,14.3,0,0,0
"2017","Nordeste","PE","2613909",56.8,24.3,10.8,2.7,4.1,1.3
"2017","Nordeste","PE","2613909",13,47.8,17.4,4.3,13,4.5
"2017","Nordeste","PE","2613909",76.5,13.7,7.8,2,0,0
"2017","Nordeste","PE","2614006",52.2,17.4,8.7,13,4.3,4.4
"2017","Nordeste","PE","2614006",28.6,42.9,0,14.3,0,14.2
"2017","Nordeste","PE","2614006",62.5,6.3,12.5,12.5,6.2,0
"2017","Nordeste","PE","2614105",37.5,15.6,37.5,0,0,9.4
"2017","Nordeste","PE","2614105",6.7,20,53.3,0,0,20
"2017","Nordeste","PE","2614105",64.7,11.8,23.5,0,0,0
"2017","Nordeste","PE","2614204",23.5,20.6,8.8,17.6,26.5,3
"2017","Nordeste","PE","2614204",18.8,31.3,12.5,6.3,31.1,0
"2017","Nordeste","PE","2614204",27.8,11.1,5.6,27.8,22.2,5.5
"2017","Nordeste","PE","2614303",38.5,46.2,0,15.3,0,0
"2017","Nordeste","PE","2614303",0,60,0,40,0,0
"2017","Nordeste","PE","2614303",62.5,37.5,0,0,0,0
"2017","Nordeste","PE","2614402",0,20,80,0,0,0
"2017","Nordeste","PE","2614402",0,50,50,0,0,0
"2017","Nordeste","PE","2614402",0,0,100,0,0,0
"2017","Nordeste","PE","2614501",40.5,35.7,16.7,2.4,2.4,2.3
"2017","Nordeste","PE","2614501",18.8,43.8,18.8,6.3,6.3,6
"2017","Nordeste","PE","2614501",53.8,30.8,15.4,0,0,0
"2017","Nordeste","PE","2614600",38.9,22.2,27.8,5.6,0,5.5
"2017","Nordeste","PE","2614600",0,44.4,33.3,11.1,0,11.2
"2017","Nordeste","PE","2614600",77.8,0,22.2,0,0,0
"2017","Nordeste","PE","2614709",33.3,50,5.6,5.6,5.5,0
"2017","Nordeste","PE","2614709",0,60,0,20,20,0
"2017","Nordeste","PE","2614709",46.2,46.2,7.6,0,0,0
"2017","Nordeste","PE","2614808",35,35,10,0,15,5
"2017","Nordeste","PE","2614808",66.7,0,0,0,0,33.3
"2017","Nordeste","PE","2614808",29.4,41.2,11.8,0,17.6,0
"2017","Nordeste","PE","2614857",40.7,44.4,7.4,0,7.5,0
"2017","Nordeste","PE","2614857",25,25,25,0,25,0
"2017","Nordeste","PE","2614857",47.4,52.6,0,0,0,0
